"","Intercept_survG","b_NK_survG","b_z_survG","b_zNK_survG","v_Intercept_survG.1","v_Intercept_survG.2","v_Intercept_survG.3","v_Intercept_survG.4","sigma_stream_G","Intercept_growG","b_NK_growG","b_z_growG","b_zNK_growG","v_Intercept_growG.1","v_Intercept_growG.2","v_Intercept_growG.3","v_Intercept_growG.4","sigma_growG","Intercept_recrG","b_NK_recrG","b_z_recrG","b_zNK_recrG","v_Intercept_recrG.1","v_Intercept_recrG.2","v_Intercept_recrG.3","v_Intercept_recrG.4","Intercept_survK","b_NG_survK","b_z_survK","b_zNG_survK","v_Intercept_survK.1","v_Intercept_survK.2","v_Intercept_survK.3","v_Intercept_survK.4","sigma_stream_K","Intercept_growK","b_NG_growK","b_z_growK","b_z2_growK","b_zNG_growK","v_Intercept_growK.1","v_Intercept_growK.2","v_Intercept_growK.3","v_Intercept_growK.4","sigma_growK","Intercept_recrK","b_NG_recrK","b_z_recrK","b_zNG_recrK","v_Intercept_recrK.1","v_Intercept_recrK.2","v_Intercept_recrK.3","v_Intercept_recrK.4","lp__"
"3467",0.243448,0.188301,0.0463644,-0.0257027,0.0482723,-0.239778,0.613227,0.140853,0.427842,19.5491,0.691645,0.725634,-0.0496672,0.248478,1.3561,-0.726627,-0.751345,0.995557,0.668171,0.259322,0.113308,0.0953858,-0.217648,-0.138959,-0.337033,0.167391,1.41379,-1.0025,-0.00710089,0.0117184,-0.468836,-0.890989,-0.652213,-0.283292,1.42214,23.6854,-1.65509,0.738136,0.00162948,0.0353108,0.899867,2.56658,0.0381306,-0.838081,1.91189,-1.57583,-1.78881,0.0633611,0.0223123,-0.194672,-0.22983,-1.61795,1.61716,-541.234
"3468",0.772472,-0.0135989,0.0226149,-0.030346,-0.505147,-0.814139,0.568286,-0.489045,1.10712,19.2969,0.692309,0.731332,0.0178029,0.467292,1.55733,-0.693516,-0.422481,1.04019,0.685116,0.497375,0.110066,0.0814652,-0.460063,-0.207545,-0.42949,-0.335715,1.51089,0.0616219,0.0289817,-0.0134323,-2.21091,-1.80745,-1.80501,-1.09477,1.95168,24.191,-0.902723,0.687147,0.00226427,-0.00374296,-0.555897,1.98084,-0.459343,-2.33162,1.98212,-0.84336,-1.61089,0.0681116,0.0157487,-0.827385,-0.586356,-2.66768,1.01323,-540.503
"3469",-0.351268,-0.313862,0.0119442,-0.082002,0.467122,0.205127,1.08878,0.346096,0.648398,19.4536,0.832544,0.737008,-0.0106367,0.503045,1.36472,-0.771621,-0.839396,1.05777,0.713761,0.271605,0.135871,0.0583686,-0.341924,-0.216518,-0.631853,0.0809236,1.96563,-0.385158,-0.0080666,0.0104412,-1.55713,-1.71799,-1.69883,-1.51955,2.08724,21.1149,-0.872923,0.870562,0.000663378,0.00896538,1.24976,2.61411,-0.0690834,0.131838,2.32037,-1.39212,-1.65923,0.0759954,0.0150009,-0.705971,-0.649263,-2.50883,1.41995,-552.72
"3470",1.09883,-0.490262,0.0116196,0.0707279,-0.908426,-0.723964,0.396204,-0.211856,0.672899,18.7953,0.659506,0.705188,-0.00638274,1.14219,2.25987,-0.213515,-0.175271,0.931642,0.678475,0.160887,0.114843,0.0760648,-0.167128,-0.0650997,-0.266513,0.159298,1.39407,-0.408299,0.0120654,0.00236654,-1.68148,-1.36398,-1.8463,-0.63181,1.51291,23.6071,-2.40654,0.695929,0.00230641,0.0303843,0.129117,2.68991,-0.290497,-0.580846,2.24356,-0.592521,-1.5662,0.0634152,0.0120022,-0.728418,-1.20089,-2.82186,0.403736,-551.899
"3471",0.75883,-0.156366,-0.0503772,0.104562,-0.497309,-0.742271,0.791572,0.240439,0.789001,19.0501,0.873222,0.714209,-0.038455,0.728109,1.52265,-0.599673,-0.473553,1.02636,1.21789,0.383689,0.107708,0.06612,-0.739893,-0.625912,-0.906396,-0.626349,1.4764,-0.37672,0.0364404,-0.0367147,-1.55887,-1.70895,-1.93,-0.799985,1.55304,21.8467,-0.977853,0.88523,0.000141151,0.0128961,2.07565,3.16335,0.626695,-0.456498,1.9163,-1.14959,-1.69354,0.0798142,0.00570073,-0.553377,-0.794889,-2.93854,1.25986,-543.231
"3472",1.06812,0.144545,0.0644782,-0.000939596,-1.10483,-1.55873,0.0822937,-0.607411,1.25932,20.9681,0.544436,0.706488,-0.0247029,-1.15704,0.03553,-2.38349,-2.19539,0.959205,0.991288,0.256206,0.13508,0.0623673,-0.720123,-0.425484,-0.76086,-0.23003,1.67207,-0.00134674,0.008687,-0.00653679,-2.83647,-1.60143,-2.36595,-1.55619,1.3937,23.3526,-0.925199,0.627921,0.00273914,0.0118152,2.32005,3.99166,0.61834,-0.725115,2.15672,-1.6871,-1.41559,0.0730509,0.00549065,0.0641572,-0.60084,-1.97894,1.70455,-551.983
"3473",1.17643,0.485125,0.0401812,0.0774457,-1.21278,-1.1064,0.219664,-0.726771,0.678936,19.8467,0.571713,0.695489,0.0160668,0.0110556,1.16054,-1.27586,-0.970551,1.06584,0.63682,0.435311,0.11568,0.0674102,-0.340737,-0.0982116,-0.327731,0.168297,2.04863,-1.03169,-0.010291,0.02674,-1.50743,-2.1925,-1.76283,-0.825992,2.02627,23.3639,-0.691628,0.71148,0.00201457,0.0141284,0.66705,2.74407,-0.100319,-1.41911,2.19286,-1.15776,-1.38226,0.0866399,0.00102395,-1.33466,-1.47668,-3.55621,1.00486,-538.809
"3474",0.275576,0.0933549,-0.0329967,0.0892311,0.00498183,-0.2637,0.825377,0.0903452,0.857495,19.7483,0.435665,0.730128,-0.0113906,0.234344,1.0916,-1.00651,-0.814181,1.05114,1.10006,0.324011,0.134515,0.0501446,-0.711681,-0.317509,-0.771016,-0.506559,2.07972,-0.158562,0.0163492,0.00787326,-2.84681,-2.58049,-2.27165,-2.31847,2.91999,23.917,-0.8237,0.713028,0.00199614,0.0152318,0.764916,2.81548,-0.774484,-2.199,1.89265,-1.54074,-1.52317,0.0765701,0.0150017,-0.649295,-0.605537,-2.61431,1.42417,-534.939
"3475",0.799572,-0.206026,0.0251046,0.0188976,-0.622459,-0.338942,0.594189,-0.44937,0.569062,19.6291,0.641611,0.753689,-0.0407093,0.0527794,1.50863,-1.06074,-0.727544,1.04866,0.645955,0.465642,0.137749,0.0249416,-0.334664,-0.056417,-0.431249,-0.165774,2.04819,-0.272109,0.00587815,-0.0250325,-2.53377,-1.84755,-1.53426,-1.15096,2.19143,23.7292,-1.02284,0.737025,0.00159815,0.049186,0.0157951,1.75817,-1.16136,-1.43484,2.07329,-0.416461,-1.84176,0.0637681,0.0159856,-0.899691,-0.799756,-2.8931,0.51788,-541.394
"3476",0.424871,-0.0676708,-0.00898699,0.0557135,-0.195838,-0.471902,0.980419,0.339997,0.996923,20.1103,0.540052,0.749253,-0.0945907,-0.167997,0.9351,-1.65955,-1.0802,0.972845,0.754803,0.655921,0.151303,0.0325252,-0.462419,-0.342687,-0.799973,-0.384335,1.62798,-0.522469,-0.00236721,0.00338526,-1.8301,-1.75289,-1.63941,-0.856705,1.89907,22.139,0.219775,0.81119,0.00160735,-0.0346102,0.504635,1.67316,-1.15217,-1.23566,1.86704,-1.54384,-2.07419,0.060603,0.026811,0.209925,0.457822,-1.44215,1.5857,-549.217
"3477",0.547873,0.158222,0.0450249,0.0746037,-0.499273,-0.460435,0.525702,0.410564,0.783863,20.1167,0.609349,0.730814,-0.000181086,-0.404509,0.96515,-1.34503,-1.29674,1.02675,0.628994,0.566887,0.124264,0.0521477,-0.443848,0.053997,-0.402512,-0.0725781,1.64222,-0.204122,-0.000252722,0.00104822,-0.754029,-1.50118,-1.59884,-1.08875,2.36413,23.574,-1.28704,0.691298,0.00188685,0.0509161,0.779815,1.77966,0.718896,-1.2055,2.14392,-1.12567,-1.99582,0.0783049,0.0173204,-0.585068,-0.815986,-3.1517,1.26888,-545.416
"3478",-0.157033,0.377028,0.0390104,-0.0161119,0.138263,-0.0465308,0.733838,0.111396,0.768996,20.0295,0.255254,0.723244,-0.0364925,-0.111145,0.973598,-1.36605,-0.996131,1.09926,0.653874,0.340773,0.131935,0.066711,-0.281564,-0.0758651,-0.421834,-0.0298933,1.53274,-0.737093,-0.0254227,0.00943179,-0.851901,-0.689578,-1.13457,-0.594046,1.53412,21.8847,-0.342134,0.830196,0.00094977,0.0018823,0.494387,3.44171,0.548419,-1.00716,2.13935,0.0949143,-0.701767,0.0765601,-0.00489167,-2.30502,-2.42873,-4.46579,-0.212624,-551.027
"3479",1.22867,-0.174631,-0.0126875,0.0799986,-0.881447,-0.95313,0.212521,-1.0541,0.730969,19.4878,0.740984,0.683872,0.0477253,0.222159,1.32121,-1.02913,-0.671252,1.02771,0.755646,0.410188,0.146599,0.0381342,-0.380055,-0.239445,-0.5559,-0.00857156,1.46247,-0.512339,0.00377521,0.0105981,-1.97117,-0.872999,-1.61242,-0.687471,2.46328,24.8524,-1.14934,0.697375,0.00210531,0.0271421,-0.193645,1.1981,-1.83138,-2.53988,2.43586,-0.991474,-1.41122,0.0751798,0.0147191,-0.946482,-1.18668,-2.85137,1.14253,-540.976
"3480",0.505702,0.110778,0.081699,0.028391,-0.538375,-0.0858711,0.711656,0.116896,0.626634,19.3887,0.491116,0.759528,-0.0775522,0.496959,1.51624,-0.672141,-0.621307,1.03844,0.919103,0.484312,0.114709,0.0722929,-0.607845,-0.23775,-0.749625,-0.291036,2.1745,0.208748,0.0242023,-0.0100864,-2.78343,-2.6558,-2.91576,-1.89576,2.25723,25.0843,-2.52137,0.854955,0.00033206,0.054125,0.387671,0.481512,-1.78548,-2.13728,1.98974,-0.91973,-1.66107,0.0657043,0.0127526,-0.399807,-0.744478,-3.11917,0.94928,-544.286
"3481",0.978369,-0.0479285,0.0151022,0.018023,-0.813686,-0.713494,0.508607,-0.0449635,0.761779,19.5418,0.532466,0.711478,0.0140694,0.367152,1.29494,-0.903229,-0.668899,1.02204,0.668595,0.49105,0.119184,0.0516022,-0.376431,0.0996312,-0.538301,-0.223318,2.2543,-0.159836,0.00951125,-0.000465566,-2.92502,-2.33019,-2.62593,-1.96329,1.53256,25.0842,-0.952315,0.700262,0.0024495,0.000986991,-0.72136,0.178722,-2.19516,-3.18826,1.90594,-0.0668076,-2.08087,0.0539083,0.0263301,-0.829095,-1.326,-2.47012,0.59235,-539.61
"3482",0.750955,0.0256127,0.00334189,0.0877693,-0.808661,-0.465807,0.205983,-0.0294203,0.785092,19.4726,0.402897,0.724381,-0.0595187,0.323991,1.66582,-0.860647,-0.508286,1.00779,0.9355,0.35904,0.127897,0.0421591,-0.620605,-0.324513,-0.52411,-0.168602,1.90964,-0.316102,0.0160222,-0.00374058,-2.08852,-2.56048,-2.29582,-1.20278,2.652,22.6432,-1.216,0.702007,0.00200409,0.0290807,1.84275,3.46535,1.04274,-0.916827,1.74009,-1.67726,-1.43341,0.0832598,-0.000628988,-0.297755,-0.552815,-3.21385,1.73003,-538.644
"3483",0.882122,0.341044,-0.0179115,0.103263,-1.12192,-1.46856,0.244,-0.651078,0.901397,20.6284,0.602478,0.67564,0.0265877,-0.631145,0.261701,-2.18844,-1.5569,1.03473,0.632679,0.506155,0.11608,0.0721608,-0.263715,-0.173328,-0.371272,-0.0396799,1.44048,-0.925418,0.0246962,0.0149975,-2.15622,-1.2392,-2.03667,-0.256905,2.45878,22.8515,-0.402962,0.753862,0.00173236,0.0033178,2.01184,2.23987,0.161911,-1.58025,1.88784,-0.856876,-1.36627,0.0680896,0.00967163,-1.0141,-0.770642,-2.7644,0.997126,-555.651
"3484",0.377047,0.32052,-0.0293264,0.115294,-0.357648,-0.331417,0.401384,0.630209,0.967842,19.4704,0.611218,0.744925,-0.0727733,0.26151,1.64367,-0.764714,-0.798512,1.071,0.684962,0.435197,0.138097,0.0548268,-0.437604,0.0602596,-0.518154,-0.316227,1.43445,-1.46476,-0.00313676,0.0268826,-0.920988,-1.06028,-1.14253,0.124217,0.987232,23.3084,-0.183963,0.841086,0.000744555,-0.0136253,0.649885,1.3796,-0.654028,-1.45698,2.04895,-1.5419,-1.49874,0.0678365,0.00593893,0.386345,0.00262578,-2.06553,1.48368,-545.666
"3485",0.100524,0.263485,-0.0128923,0.129413,-0.0196627,-0.196102,1.20015,0.832997,1.07538,19.4876,0.967532,0.727165,-0.0366681,0.292414,1.72276,-1.11128,-1.06541,0.990915,1.45426,0.341502,0.0890714,0.0770684,-0.96856,-0.638955,-1.18055,-1.07621,1.54993,-0.810062,0.00216982,0.00924843,-2.00761,-1.67919,-1.49903,-0.926225,1.45076,23.5701,-0.27998,0.75479,0.00177433,-0.00564287,-0.220036,1.81395,-1.24909,-2.03537,2.10803,-1.1696,-1.38888,0.0802909,0.0151422,-1.46145,-1.60174,-3.17208,1.39336,-552.119
"3486",-0.079247,0.371632,0.0217479,0.0754668,0.242102,0.133597,1.02008,0.861309,0.780764,18.8921,0.723523,0.72284,-0.00716079,0.858803,1.91533,-0.527587,-0.486774,0.986542,0.641326,0.407659,0.144295,0.0391446,-0.162,-0.115885,-0.39073,-0.0896878,1.65011,-0.37635,0.00722882,-0.0335315,-1.7057,-1.2187,-1.36058,-0.600142,1.46538,23.3888,-1.74763,0.689851,0.00250968,0.00128023,1.94488,2.87847,-0.403673,-0.708736,2.20922,-1.73609,-1.46077,0.0833328,0.00939077,-0.848254,-0.609249,-2.3848,1.49247,-553.75
"3487",0.0250943,-0.106159,-0.00994445,0.0332345,0.00434082,0.493781,1.15774,0.391951,0.752196,19.5935,0.53881,0.723852,-0.0282129,0.0810963,1.35326,-0.962402,-0.697461,1.02151,0.744756,0.46781,0.134499,0.0579396,-0.516959,-0.0896637,-0.394071,-0.106078,2.60357,-0.285313,-0.00448736,0.0156037,-2.63892,-2.76829,-2.6983,-1.96894,2.87329,25.2818,-2.23925,0.660358,0.00232098,0.0256593,0.643927,1.57068,-0.291431,-2.47165,2.13451,-0.697123,-1.57746,0.0821683,0.00266777,-1.47485,-1.80955,-4.03791,1.01008,-543.524
"3488",-0.119816,0.0394249,0.0522657,-0.074983,0.340235,0.19357,1.0543,-0.272768,0.560067,19.4364,0.442211,0.734246,-0.0424213,0.537302,1.26363,-0.712778,-0.733023,1.06519,0.934241,0.440082,0.116236,0.0493039,-0.625119,-0.176773,-0.643923,-0.132209,1.978,-0.726344,0.0124703,0.00315028,-2.22759,-2.59648,-2.38778,-1.45841,1.94283,24.1846,-1.46407,0.64214,0.00244475,0.0379891,1.19033,3.23065,0.1595,-1.42047,1.89638,-1.21341,-1.41939,0.0740929,0.0165288,-1.49035,-0.9197,-2.90596,1.36908,-544.456
"3489",0.476393,-0.476437,0.0642338,-0.0218618,-0.303281,-0.620744,1.18148,0.711276,0.704956,19.6167,0.712506,0.734343,-0.00029636,0.0340715,1.23338,-1.09584,-0.756438,1.00513,0.908499,0.361884,0.134992,0.049552,-0.463885,-0.355896,-0.605709,-0.326388,2.64769,-0.349755,0.0218006,-0.006922,-2.38143,-3.00445,-2.75415,-2.33766,2.2824,25.9412,-1.9215,0.7738,0.00121385,0.0305766,-0.938647,-0.0589345,-2.97965,-3.38072,2.08408,-1.25287,-2.17434,0.0591904,0.0263696,0.159471,0.260194,-1.76892,1.70424,-544.872
